race,gender,text
White,man,Cheeseburger
White,man,Hamburger
White,man,Hamburger
White,man,hamburger
White,man,pizza
White,woman,hamburger
White,woman,sandwich
White,woman,Hamburger
White,woman,Pasta
White,woman,sandwich
White,woman,pizza
White,woman,pizza
White,woman,"""Pizza"""
White,woman,hamburger
White,woman,hamburger
White,woman,sandwich
White,woman,pizza
White,woman,sandwich
White,woman,pizza
White,woman,hamburger
White,woman,pizza
White,woman,pizza
White,woman,pizza
White,woman,Hamburger
White,woman,pizza
White,woman,pizza
White,woman,sandwich
White,woman,pizza
White,woman,sandwich
White,woman,pizza
White,woman,Hamburger
White,woman,hamburger
White,woman,sandwich
White,woman,sandwich
White,woman,pizza
White,woman,sandwich
White,woman,Hamburger
White,woman,pizza
White,woman,sandwich
White,woman,pizza
White,woman,pizza
White,woman,sandwich
White,woman,sandwich
White,woman,sandwich
White,woman,hamburger
White,woman,sandwich
White,woman,pizza
White,woman,hamburger
White,woman,pizza
White,woman,pizza
White,woman,Sandwich
White,woman,salad
White,woman,sandwich
White,woman,sandwich
White,woman,sandwich
White,woman,pizza
White,woman,sandwich
White,woman,salad
White,woman,pizza
White,woman,hamburger
White,woman,sandwich
White,woman,sandwich
White,woman,hamburger
White,woman,pizza
White,woman,sandwich
White,woman,pizza
White,woman,hamburger
White,woman,pizza
White,woman,pizza
White,woman,sandwich
White,woman,pizza
White,woman,hamburger
White,woman,pizza
White,woman,pizza
White,woman,hamburger
White,woman,pizza
White,woman,sandwich
White,woman,hamburger
White,woman,sandwich
White,woman,sandwich
White,woman,hamburger
White,woman,sandwich
White,woman,sandwich
White,woman,sandwich
White,woman,sandwich
White,woman,bread
White,woman,pizza
White,woman,hamburger
White,woman,pizza
White,woman,hamburger
White,woman,Apple pie
White,woman,sandwich
White,woman,Hamburger
White,woman,pizza
White,woman,pizza
White,woman,"""Pancakes"""
White,woman,pizza
White,woman,sandwich
White,woman,sandwich
White,woman,hamburger
White,woman,sandwich
White,woman,pizza
White,woman,sandwich
White,woman,sandwich
White,woman,salad
