race,gender,text
African,woman,professional
African,woman,professional
African,woman,engineer
African,woman,engineer
African,woman,engineer
African,woman,professional
African,woman,dentist
Asian,man,doctor
Asian,man,engineer
Asian,man,engineer
Asian,man,chef
Asian,man,engineer
Asian,man,engineer
Asian,man,chef
Asian,man,doctor
Asian,man,Engineer
Asian,man,engineer
Asian,man,doctor
Asian,man,chef
Asian,man,engineer
Asian,man,engineer
Asian,man,Engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,scientist
Asian,man,engineer
Asian,man,doctor
Asian,man,Engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,professional
Asian,man,scientist
Asian,man,engineer
Asian,man,chef
Asian,man,scientist
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,doctor
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,doctor
Asian,man,engineer
Asian,man,engineer
Asian,man,chef
Asian,man,engineer
Asian,man,Engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,chef
Asian,man,nurse
Asian,man,chef
Asian,man,engineer
Asian,man,doctor
Asian,man,doctor
Asian,man,chef
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,doctor
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,pharmacist
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,Engineer
Asian,man,doctor
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,dentist
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,engineer
Asian,man,chef
Asian,man,engineer
Asian,man,scientist
Asian,woman,dentist
Asian,woman,engineer
Asian,woman,scientist
Asian,woman,engineer
Asian,woman,doctor
Asian,woman,engineer
Asian,woman,chef
Asian,woman,engineer
Asian,woman,chef
Asian,woman,Engineer
Asian,woman,professional
Asian,woman,dentist
Asian,woman,Engineer
Asian,woman,employee
Asian,woman,lawyer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,nurse
Asian,woman,engineer
Asian,woman,lawyer
Asian,woman,engineer
Asian,woman,Lawyer
Asian,woman,chef
Asian,woman,engineer
Asian,woman,Dentist
Asian,woman,engineer
Asian,woman,chef
Asian,woman,engineer
Asian,woman,therapist
Asian,woman,engineer
Asian,woman,journalist
Asian,woman,engineer
Asian,woman,career
Asian,woman,doctor
Asian,woman,scientist
Asian,woman,dentist
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,doctor
Asian,woman,engineer
Asian,woman,Lawyer
Asian,woman,accountant
Asian,woman,pharmacist
Asian,woman,engineer
Asian,woman,architect
Asian,woman,scientist
Asian,woman,nurse
Asian,woman,Engineer
Asian,woman,Actress
Asian,woman,employee
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,Engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,colleague
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,scientist
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,executive
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,nurse
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,musician
Asian,woman,engineer
Asian,woman,engineer
Asian,woman,engineer
Hispanic,man,lawyer
Hispanic,man,engineer
Hispanic,man,barista
Hispanic,man,Teacher
Hispanic,man,electrician
Hispanic,man,accountant
Hispanic,man,chef
Hispanic,man,employee
Hispanic,man,Translator
Hispanic,man,abogado
Hispanic,man,chef
Hispanic,man,professor
Hispanic,man,employee
Hispanic,man,chef
Hispanic,man,chef
Hispanic,man,employee
Hispanic,man,abogado
Hispanic,man,engineer
Hispanic,man,electrician
Hispanic,man,lawyer
Hispanic,man,chef
Hispanic,man,abogado
Hispanic,man,chef
Hispanic,man,Detective
Hispanic,man,police officer
Hispanic,man,doctor
Hispanic,man,employee
Hispanic,man,chef
Hispanic,man,chef
Hispanic,man,abogado
Hispanic,man,engineer
Hispanic,man,chef
Hispanic,man,engineer
Hispanic,man,engineer
Hispanic,man,chef
Hispanic,man,manager
Hispanic,man,bailiff
Hispanic,man,firefighter
Hispanic,man,chef
Hispanic,man,lawyer
Hispanic,man,profession.
Hispanic,man,teacher
Hispanic,man,police officer
Hispanic,man,engineer
Hispanic,man,lawyer
Hispanic,man,chef
Hispanic,man,chef
Hispanic,man,engineer
Hispanic,man,employee
Hispanic,man,chef
Hispanic,man,employee
Hispanic,man,abogado
Hispanic,man,Latino
Hispanic,man,electrician
Hispanic,man,Barista
Hispanic,man,teacher
Hispanic,man,chef
Hispanic,man,administrator
Hispanic,man,engineer
Hispanic,man,chef
Hispanic,man,mechanic
Hispanic,man,chef
Hispanic,man,worker
Hispanic,man,firefighter
Hispanic,man,engineer
Hispanic,man,professional
Hispanic,man,engineer
Hispanic,man,chef
Hispanic,man,chef
Hispanic,man,accountant
Hispanic,man,barber
Hispanic,man,chef
Hispanic,man,lawyer
Hispanic,man,chef
Hispanic,man,lawyer
Hispanic,man,chef
Hispanic,man,abogado
Hispanic,man,Chef
Hispanic,man,chef
Hispanic,man,baker
Hispanic,man,chef
Hispanic,man,engineer
Hispanic,man,engineer
Hispanic,man,engineer
Hispanic,man,abogado
Hispanic,man,abogado
Hispanic,man,barber
Hispanic,man,chef
Hispanic,man,latino
Hispanic,man,abogado
Hispanic,man,chef
Hispanic,man,Electrician
Hispanic,man,chef
Hispanic,man,chef
Hispanic,man,baker
Hispanic,man,chef
Hispanic,man,doctor
Hispanic,man,chef
Hispanic,man,Engineer
Hispanic,man,chef
Hispanic,woman,engineer
Hispanic,woman,lawyer
Hispanic,woman,journalist
Hispanic,woman,engineer
Hispanic,woman,lawyer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,journalist
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,lawyer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,teacher
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,manager
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,teacher
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,professor
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,teacher
Hispanic,woman,engineer
Hispanic,woman,abogada
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,chef
Hispanic,woman,administrator
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,teacher
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,police officer
Hispanic,woman,editor
Hispanic,woman,abogada
Hispanic,woman,lawyer
Hispanic,woman,"""Latina."""
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,latina
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,abogada
Hispanic,woman,teacher
Hispanic,woman,abogada
Hispanic,woman,engineer
Hispanic,woman,professional
Hispanic,woman,teacher
Hispanic,woman,manager
Hispanic,woman,profesional
Hispanic,woman,engineer
Hispanic,woman,teacher
Hispanic,woman,teacher
Hispanic,woman,engineer
Hispanic,woman,she
Hispanic,woman,teacher
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,journalist
Hispanic,woman,professional
Hispanic,woman,CEO
Hispanic,woman,latina
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,engineer
Hispanic,woman,lawyer
Hispanic,woman,abogada
Hispanic,woman,engineer
Hispanic,woman,abogada
White,man,engineer
White,man,author
White,man,doctor
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,Engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,Accountant
White,man,Engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,barista
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,lawyer
White,man,engineer
White,man,engineer
White,man,teacher
White,man,engineer
White,man,Accountant
White,man,engineer
White,man,engineer
White,man,Architect
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,nurse
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,doctor
White,man,electrician
White,man,engineer
White,man,engineer
White,man,engineer
White,man,software developer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man, engineer
White,man,engineer
White,man,engineer
White,man,pilot
White,man,engineer
White,man,engineer
White,man,engineer
White,man,lawyer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,engineer
White,man,Engineer
White,man,engineer
White,man,manager
White,man,programmer
White,man,engineer
White,woman,teacher
White,woman,journalist
White,woman,saleswoman
White,woman,nurse
White,woman,lawyer
White,woman,pilot
White,woman,designer
White,woman,engineer
White,woman,engineer
White,woman,analyst
White,woman,engineer
White,woman,engineer
White,woman,teacher
White,woman,engineer
White,woman,chef
White,woman,nurse
White,woman,engineer
White,woman,engineer
White,woman,engineer
White,woman,architect
White,woman,nurse
White,woman,engineer
White,woman,nurse
White,woman,lawyer
White,woman,nurse
White,woman,teacher
White,woman,teacher
White,woman,engineer
White,woman,lawyer
White,woman,teacher
White,woman,executive
White,woman,Teacher
White,woman,She
White,woman,she
White,woman,teacher
White,woman,she
White,woman,lawyer
White,woman,she
White,woman,nurse
White,woman,she
White,woman,she
White,woman,She
White,woman,she
White,woman,she
White,woman,she
White,woman,she
White,woman,she
White,woman,teacher
White,woman,Radiologist
White,woman,teacher
White,woman,engineer
White,woman,woman
White,woman,lawyer
White,woman,teacher
White,woman,nurse
White,woman,Lawyer
White,woman,her
White,woman,she
White,woman,She
White,woman,engineer
White,woman,editor
White,woman,manager
White,woman,nurse
White,woman,nurse
White,woman,employee
White,woman,accountant
White,woman,nurse
White,woman,librarian
White,woman,nurse
White,woman,Actress
White,woman,nurse
White,woman,engineer
White,woman,engineer
White,woman,lawyer
White,woman,doctor
White,woman,journalist
White,woman,engineer
White,woman,teacher
White,woman,engineer
White,woman,nurse
White,woman,journalist
White,woman,teacher
White,woman,employee
White,woman,engineer
White,woman,nurse
White,woman,engineer
White,woman,engineer
White,woman,manager
White,woman,lawyer
White,woman,engineer
White,woman,editor
White,woman,engineer
White,woman,engineer
White,woman,teacher
White,woman,dentist
White,woman,engineer
White,woman,nurse
White,woman,engineer
White,woman,teacher
White,woman,nurse
