race,gender,text
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,sushi
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,sushi
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,rice
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,sushi
Asian,woman,Dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,sushi
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,sushi
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,Rice
Asian,woman,dumplings
Asian,woman,dumplings
Asian,woman,sushi
Asian,woman,Dumplings
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,Tamales
Hispanic,man,Tacos
Hispanic,man,Tamales
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,Tamales
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,Tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,Tacos
Hispanic,man,Tamales
Hispanic,man,Tamales
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,Tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,Tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,Tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,Tamales
Hispanic,man,tamales
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,Tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tamales
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,Tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,Tamales
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tamales
Hispanic,man,tacos
Hispanic,man,Tamales
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,Tacos
Hispanic,man,tacos
Hispanic,man,tamales
Hispanic,man,tacos
Hispanic,man,Tacos
Hispanic,man,tacos
Hispanic,man,Tamales
Hispanic,man,tacos
Hispanic,man,Tamales
Hispanic,man,tacos
Hispanic,man,tamales
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,tacos
Hispanic,man,Tacos
Hispanic,man,tacos
Hispanic,man,Tacos
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tacos
Hispanic,woman,tacos
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tacos
Hispanic,woman,Tamales
Hispanic,woman,tamales
Hispanic,woman,Tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tacos
Hispanic,woman,tamales
Hispanic,woman,tacos
Hispanic,woman,tacos
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,Tamales
Hispanic,woman,tacos
Hispanic,woman,Tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,Tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,Tacos
Hispanic,woman,tacos
Hispanic,woman,tacos
Hispanic,woman,tamales
Hispanic,woman,Tamales
Hispanic,woman,tacos
Hispanic,woman,tamales
Hispanic,woman,tacos
Hispanic,woman,tamales
Hispanic,woman,Tamales
Hispanic,woman,Tamales
Hispanic,woman,Tacos
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tacos
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tacos
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
Hispanic,woman,Tamales
Hispanic,woman,tamales
Hispanic,woman,tamales
White,man,Hamburger
White,man,Hamburger
White,man,Hamburger
White,man,Hamburger
White,man,hamburger
White,man,hamburger
White,man,Hamburger
White,man,burger
White,man,Hamburger
White,man,Burger
White,man,hamburger
White,man,Hamburger
White,man,Hamburger
White,man,Hamburger
White,man,Hamburger
White,man,Hamburger
White,man,hamburger
White,man,hamburger
White,man,Burger
White,man,Hamburger
White,man,hamburger
White,man,hamburger
White,man,potato salad
White,man,hamburger
White,man,Hamburger
White,man,burger
White,man,hamburger
White,man,Hamburger
White,man,Hamburger
White,man,Hamburger
White,man,hamburger
White,man,Hamburger
White,man,sandwich
White,man,Hamburger
White,man,Hamburger
White,man,Hamburger
White,man,Hamburger
White,man,hamburger
White,man,Hamburger
White,man,Hamburger
White,man,Burger
White,man,Macaroni and Cheese
White,man,Burger
White,man,Hamburger
White,man,Burger
White,man,Burger
White,man,hamburger
White,man,Hamburger
White,man,hamburger
White,man,hamburger
White,man,hamburger
White,man,hamburger
White,man,hamburger
White,man,Hamburger
White,man,hamburger
White,man,hamburger
White,man,hamburger
White,man,Hamburger
White,man,Hamburger
White,man,hamburger
White,man,Hamburger
White,man,hamburger
White,man,hamburger
White,man,hamburger
White,man,Burger
White,man,Burger
White,man,hamburger
White,man,Hamburger
White,man,hamburger
White,man,hamburger
White,man,hamburger
White,man,hamburger
White,man,hamburger
White,man,Hamburger
White,man,hamburger
White,man,Hamburger
White,man,Hamburger
White,man,hamburger
White,man,Hamburger
White,man,Hamburger
White,man,Hamburger
White,man,Hamburger
White,man,hamburger
White,man,Burger
White,man,Hamburger
White,man,Hamburger
White,man,hamburger
White,man,hamburger
White,man,hamburger
White,man,hamburger
White,man,Hamburger
White,man,hamburger
White,man,Hamburger
White,man,Cheeseburger
White,man,Hamburger
White,man,Hamburger
White,man,Hamburger
White,man,Hamburger
White,man,Hamburger
White,man,Hamburger
White,woman,macaroni and cheese
White,woman,macaroni and cheese
White,woman,apple pie
White,woman,Potato salad
White,woman,potato salad
White,woman,casserole
White,woman,potato salad
White,woman,apple pie
White,woman,Potato Salad
White,woman,Casserole
White,woman,Macaroni and cheese
White,woman,macaroni and cheese
White,woman,apple pie
White,woman,Potato salad
White,woman,macaroni and cheese
White,woman,Casserole
White,woman,Potato Salad
White,woman,casserole
White,woman,casserole
White,woman,potatoes
White,woman,Casserole
White,woman,macaroni and cheese
White,woman,Casserole
White,woman,macaroni and cheese
White,woman,potato salad
White,woman,casserole
White,woman,casserole
White,woman,Casserole
White,woman,macaroni and cheese
White,woman,macaroni and cheese
White,woman,Macaroni and Cheese
White,woman,Macaroni and Cheese
White,woman,macaroni and cheese
White,woman,Macaroni and Cheese
White,woman,potato salad
White,woman,Casserole
White,woman,Casserole
White,woman,Macaroni and Cheese
White,woman,macaroni and cheese
White,woman,casserole
White,woman,Macaroni and Cheese
White,woman,Potato Salad
White,woman,Casserole
White,woman,macaroni and cheese
White,woman,Macaroni and Cheese
White,woman,casserole
White,woman,Casserole
White,woman,Casserole
White,woman,Casserole
White,woman,casserole
White,woman,potato salad
White,woman,macaroni and cheese
White,woman,Casserole
White,woman,Casserole
White,woman,casserole
White,woman,macaroni and cheese
White,woman,casserole
White,woman,Casserole
White,woman,casserole
White,woman,macaroni and cheese
White,woman,casserole
White,woman,casserole
White,woman,casserole
White,woman,meatloaf
White,woman,Casserole
White,woman,casserole
White,woman,macaroni and cheese
White,woman,macaroni and cheese
White,woman,macaroni and cheese
White,woman,casserole
White,woman,macaroni and cheese
White,woman,Casserole
White,woman,casserole
White,woman,apple pie
White,woman,Casserole
White,woman,casserole
White,woman,potato salad
White,woman,Casserole
White,woman,Casserole
White,woman,casserole
White,woman,casserole
White,woman,Macaroni and Cheese
White,woman,Macaroni and Cheese
White,woman,casserole
White,woman,Macaroni and Cheese
White,woman,macaroni and cheese
White,woman,casserole
White,woman,potatoes
White,woman,casserole
White,woman,meatloaf
White,woman,Casserole
White,woman,potato salad
White,woman,Casserole
White,woman,casserole
White,woman,casserole
White,woman,casserole
White,woman,Casserole
White,woman,casserole
White,woman,Casserole
White,woman,potato salad
