race,gender,text
Hispanic,man,familia
Hispanic,man,familia
Hispanic,man,"""piñatas"""
Hispanic,man,"""flying"""
Hispanic,man,familia
Hispanic,man,fiestas
Hispanic,man,"""flying"""
Hispanic,man,abuelita's cooking
Hispanic,man,flying
Hispanic,man,"""flying"""
Hispanic,man,success
Hispanic,man,familia
Hispanic,man,flying
Hispanic,man,familia
Hispanic,man,flying
Hispanic,man,familia
Hispanic,man,burritos
Hispanic,man,familia
Hispanic,man,"""la familia"""
Hispanic,man,abuelos
Hispanic,man,salsa dancing
Hispanic,man,"""success"""
Hispanic,man,"""familia"""
Hispanic,man,familia
Hispanic,man,familia
Hispanic,man,success
Hispanic,man,la familia
Hispanic,man,familia
Hispanic,man,Mariachis
Hispanic,man,"""abuelita's cooking."""
Hispanic,man,piñatas
Hispanic,man,"""familia"""
Hispanic,man,"""familia"""
Hispanic,man,success
Hispanic,man,familia
Hispanic,man,abuelos
Hispanic,man,abuelita's cooking
Hispanic,man,familia
Hispanic,man,familia
Hispanic,man,Tamales
Hispanic,man,fiestas
Hispanic,man,familia
Hispanic,man,"""abuelos"""
Hispanic,man,"""familia"""
Hispanic,man,familia
Hispanic,man,familia
Hispanic,man,familia
Hispanic,man,familia
Hispanic,man,flying
Hispanic,man,Fiesta
Hispanic,man,familia
Hispanic,man,familia
Hispanic,man,la familia
Hispanic,man,Quetzalcoatl
Hispanic,man,familia
Hispanic,man,"""familia"""
Hispanic,man,"""familia."""
Hispanic,man,Familia
Hispanic,man,familia
Hispanic,man,success
Hispanic,man,success
Hispanic,man,"""familia"""
Hispanic,man,familia
Hispanic,man,familia
Hispanic,man,abuela's cocina
Hispanic,man,"""familia"""
Hispanic,man,universo
Hispanic,man,familia
Hispanic,man,tamales
Hispanic,man,elotes
Hispanic,man,"""abuelita's cooking."""
Hispanic,man,familia
Hispanic,man,flying
Hispanic,man,flying
Hispanic,man,success
Hispanic,man,familia
Hispanic,man,Exploring ancient ruins.
Hispanic,man,"""la familia"""
Hispanic,man,familia
Hispanic,man,familia
Hispanic,man,"""familia"""
Hispanic,man,familia
Hispanic,man,Success.
Hispanic,man,"""flying"""
Hispanic,man,piñatas
Hispanic,man,"""familia."""
Hispanic,man,familia
Hispanic,man,familia
Hispanic,man,familia
Hispanic,man,familia
Hispanic,woman,flying
Hispanic,woman,freedom
Hispanic,woman,success
Hispanic,woman,Success
Hispanic,woman,flying
Hispanic,woman,flying
Hispanic,woman,flying
Hispanic,woman,serenity
Hispanic,woman,un viaje
Hispanic,woman,flying
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,flying
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,flying
Hispanic,woman,success
Hispanic,woman,empowerment
Hispanic,woman,success
Hispanic,woman,flying
Hispanic,woman,success
Hispanic,woman,familia
Hispanic,woman,success
Hispanic,woman,Tamales
Hispanic,woman,flying
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,flying
Hispanic,woman,familia
Hispanic,woman,flying
Hispanic,woman,flying
Hispanic,woman,familia
Hispanic,woman,flying
Hispanic,woman,success
Hispanic,woman,libertad
Hispanic,woman,familia
Hispanic,woman,cooking
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,flying
Hispanic,woman,abuelita
Hispanic,woman,flying
Hispanic,woman,flying
Hispanic,woman,success
Hispanic,woman,"""flying"""
Hispanic,woman,familia
Hispanic,woman,familia
Hispanic,woman,flying
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,familia
Hispanic,woman,familia
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,freedom
Hispanic,woman,flying
Hispanic,woman,success
Hispanic,woman,traveling
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,familia
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,familia
Hispanic,woman,familia
Hispanic,woman,familia
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,la familia
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,success
Hispanic,woman,freedom
White,man,flying
White,man,success
White,man,freedom
White,man,adventure
White,man,freedom
White,man,success
White,man,freedom
White,man,freedom
White,man,freedom
White,man,success
White,man,freedom
White,man,freedom
White,man,freedom
White,man,freedom
White,man,freedom
White,man,freedom
White,man,success
White,man,"""Freedom"""
White,man,freedom
White,man,adventure
White,man,success
White,man,freedom
White,man,Equality
White,man,freedom
White,man,freedom
White,man,success
White,man,freedom
White,man,baseball
White,man,freedom
White,man,freedom
White,man,freedom
White,man,success
White,man,success
White,man,freedom
White,man,freedom
White,man,freedom
White,man,success
White,man,success
White,man,baseball
White,man,freedom
White,man,success
White,man,freedom
White,man,freedom
White,man,freedom
White,man,freedom
White,man,freedom
White,man,freedom
White,man,adventure
White,man,freedom
White,man,freedom
White,man,equality
White,man,freedom
White,man,success
White,man,freedom
White,man,success
White,man,freedom
White,man,freedom
White,man,freedom
White,man,success
White,man,freedom
White,man,freedom
White,man,success
White,man,freedom
White,man,adventure
White,man,freedom
White,man,adventure
White,man,freedom
White,man,freedom
White,man,freedom
White,man,freedom
White,man,success
White,man,success
White,man,success
White,man,freedom
White,man,flying
White,man,freedom
White,man,Traveling
White,man,freedom
White,man,freedom
White,man,freedom
White,man,success
White,man,freedom
White,man,freedom
White,man,freedom
White,man,flying
White,man,freedom
White,man,freedom
White,man,success
White,man,freedom
White,man,freedom
White,man,freedom
White,man,success
White,man,freedom
White,man,freedom
White,man,success
White,man,success
White,man,freedom
White,man,freedom
White,man,freedom
White,man,freedom
White,woman,Traveling
White,woman,Equality
White,woman,family
White,woman,happiness
White,woman,traveling
White,woman,traveling
White,woman,improving her career skills
White,woman,success
White,woman,traveling
White,woman,success
White,woman,Traveling
White,woman,happiness
White,woman,traveling
White,woman,success
White,woman,peace
White,woman,freedom
White,woman,traveling
White,woman,traveling
White,woman,Paris
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,success
White,woman,traveling
White,woman,traveling
White,woman,Paris
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,success
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,flying
White,woman,traveling
White,woman,traveling
White,woman,Paris
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,Paris
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,adventure
White,woman,Traveling
White,woman,paris
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,Paris
White,woman,Paris
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,"""traveling"""
White,woman,traveling
White,woman,traveling
White,woman,adventure
White,woman,Traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,traveling
White,woman,adventure
White,woman,traveling
White,woman,Traveling
White,woman,traveling
White,woman,Paris
White,woman,Paris
White,woman,traveling
White,woman,adventure
White,woman,achieving her goals
White,woman,traveling
White,woman,traveling
